CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,ZipCode,Gender,Age,JoinDate,LastPurchaseDate,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,Hobbies,AccountCreationDate,AccountStatus,LastUpdated,Notes,ReferrerID,PromotionalEmails,FeedbackRating
Cust_5586,Aaron,Adams,jonathan.lucas@None,001-596-950-7792x01834,"45713 Wright Circle Suite 415 West Holly, VA 52350",North Ryanshire,Missouri,Liberia,59492,Female,44.0,2024-01-17,,2782.23,389.0,,Silver,PayPal,Married,High School,,,,Inactive,2024-06-30,Piece during rule.,Cust_5770,False,2.2
Cust_5587,Douglas,Gomez,john.werner@None,550-824-6808x809,"PSC 0494, Box 5735 APO AP 34556",Walshbury,Washington,Cocos (Keeling) Islands,,,61.0,,,1550.76,280.0,9.0,Silver,Credit Card,Married,Master,Teacher,Sports,,Inactive,2024-04-08,,Cust_5532,True,
Cust_5588,Hailey,Noble,heather.henry@yahoo.com,001-949-699-4369x128,"258 Timothy Springs Apt. 105 Danielmouth, IA 21144",West Melanie,South Carolina,Estonia,56654,Male,,2024-09-10,,1174.43,61.0,1.0,Silver,Debit Card,Divorced,Master,Teacher,,2024-01-22,,2024-04-19,,Cust_6913,True,2.9
Cust_5589,Robert,Schmidt,jeffrey.duncan@None,(792)935-6239,"83236 Robinson Union Apt. 552 West Amyview, SC 09491",Port Lynn,Oregon,Costa Rica,30486,Female,,,2024-02-23,2217.99,,,Platinum,PayPal,Divorced,Master,Other,Music,2024-01-15,,2024-06-06,Station policy cup.,,False,
Cust_5590,Elizabeth,Moran,jesus.ward@yahoo.com,895.383.7361,"97270 Page Rapid Apt. 439 East Deanna, AL 27665",South Julia,North Carolina,French Guiana,,Male,,2024-09-17,2024-01-30,1662.44,,,Silver,,Divorced,Master,Engineer,Reading,2024-03-23,Active,2024-03-13,Race parent all.,,False,
Cust_5591,Dawn,Richards,amy.holmes@yahoo.com,(338)315-0754x8547,"0233 Moss Port Port Erin, KS 06423",Buchananfort,Maryland,Singapore,48840,,,2024-02-07,2024-01-15,1330.32,,,Gold,Credit Card,Single,,,Traveling,2024-01-11,Inactive,2024-08-21,,Cust_5130,False,2.1
Cust_5592,Amber,Lee,kimberly.gonzalez@yahoo.com,(997)857-8809,"716 James Gateway Davidville, SD 76333",Rachelhaven,Indiana,Somalia,,Male,,2024-07-12,,1541.06,333.0,,Platinum,PayPal,Married,High School,Teacher,Sports,,Inactive,2024-09-26,,,True,2.5
Cust_5593,Brian,Cline,bailey.smith@gmail.com,582.752.2873x13378,"143 Gray Vista Suite 401 Torresshire, MI 94295",Thomastown,Louisiana,Peru,,Male,,2024-02-02,2024-03-15,2547.07,,7.0,,Credit Card,,Bachelor,Doctor,,,Active,2024-05-14,Sell threat use.,,False,
Cust_5594,Justin,Santiago,john.patel@gmail.com,945-217-4913x915,"0971 Bonnie Valley Suite 678 Bowenfort, SD 61749",New Johnny,South Carolina,Zimbabwe,,Female,,,,4127.5,67.0,5.0,Bronze,PayPal,Single,Bachelor,Doctor,Reading,2024-06-01,,2024-08-09,Job worry money new.,,False,3.4
Cust_5595,Nicholas,Navarro,christine.lee@yahoo.com,485-612-5835,"158 Adams Ports Apt. 469 East Tammy, VA 28921",West Julia,Rhode Island,British Virgin Islands,,Female,,2024-10-13,2024-06-17,3789.85,,6.0,Bronze,Debit Card,Single,Bachelor,Teacher,Traveling,2024-06-17,,2024-08-28,Same level only.,Cust_8634,True,5.0
Cust_5596,Sarah,Alexander,steve.fletcher@gmail.com,001-378-571-2829x2248,"090 Smith Ferry East Henryview, MO 54426",South Lori,Texas,Montenegro,90788,Male,,2024-08-20,,9299.96,43.0,,Bronze,Debit Card,,,Engineer,Traveling,2024-10-13,,2024-05-22,,,False,2.3
Cust_5597,Brian,Jones,patrick.tapia@yahoo.com,(743)909-8051x65412,"47225 Melissa Terrace Suite 988 Port Benjamin, MN 94312",Williamsshire,Wyoming,France,,Female,45.0,2024-01-05,,9980.86,228.0,9.0,Platinum,,,Master,Doctor,Reading,,Active,2024-05-18,,,True,
Cust_5598,Hannah,Jones,debra.turner@yahoo.com,(639)741-7720,"96021 Kristin Mills Jonesshire, WI 40812",North Carla,Indiana,Palestinian Territory,,Female,20.0,,2024-05-27,4887.04,392.0,,Bronze,PayPal,Divorced,Master,,Traveling,2024-01-24,Inactive,2024-09-28,,,False,2.3
Cust_5599,Mitchell,Solomon,john.smith@yahoo.com,506.827.0179x25163,"79186 Hunter Springs Apt. 376 Kaylaside, VI 37228",Lake Garrettshire,Texas,United States of America,75604,Female,,,2024-07-15,7216.68,7.0,6.0,,Credit Card,Divorced,Master,Engineer,Traveling,,Inactive,2024-05-03,,,False,
Cust_5600,Heather,Zuniga,wesley.lewis@outlook.com,636.414.5554x086,"44225 Jose Port Manuelbury, CT 32182",Grahamton,Alaska,Armenia,,,63.0,2024-02-10,2024-01-08,1289.22,64.0,3.0,,,,Bachelor,,Music,,Active,2024-07-31,Finish professor.,,True,
Cust_5601,Haley,Flores,glen.jackson@outlook.com,6862416628,"588 Moore Rapids Apt. 377 Emmamouth, MN 26142",Mooreside,South Dakota,Pitcairn Islands,02467,Female,,2024-02-13,2024-09-28,2884.09,,7.0,Silver,,,Bachelor,,Reading,,,2024-10-03,Million end total.,Cust_566,False,
Cust_5602,Amber,White,lisa.warren@yahoo.com,402-934-8953x8574,"303 Smith Loaf Lake Garyfort, LA 58128",East Kathryn,Rhode Island,Lebanon,,Female,,2024-09-18,2024-08-26,7262.43,91.0,,Platinum,Credit Card,Divorced,Master,Doctor,Music,,Active,2024-09-01,,,False,
Cust_5603,Marcus,Harris,alexandra.clark@outlook.com,923-847-7226x42548,"5677 Cole Viaduct Apt. 147 Adamburgh, MA 43481",North Helen,Florida,China,16433,,,2024-04-18,,4292.95,28.0,,Platinum,PayPal,Married,Master,,Sports,2024-04-22,Active,2024-01-25,,,False,
Cust_5604,John,Smith,david.mitchell@outlook.com,602.529.5254x525,Unit 9533 Box 0182 DPO AA 57916,Johnsonfort,Illinois,Heard Island and McDonald Islands,,Female,67.0,2024-01-10,2024-04-10,7361.17,158.0,3.0,,Debit Card,,High School,Teacher,Sports,,Inactive,2024-05-14,Pretty again father.,Cust_3508,False,
Cust_5605,Rebecca,Bates,wendy.clements@None,811-489-5488x461,"5503 Jessica Pines Suite 136 Port Jonborough, MT 47419",Janeshire,Rhode Island,United Arab Emirates,,Male,41.0,,,3911.57,269.0,,Gold,Credit Card,Divorced,Master,Engineer,Reading,,Active,2024-08-06,,Cust_2722,True,
Cust_5606,Angela,Haley,kathy.williams@yahoo.com,+1-958-664-8170,"8157 Robinson Springs Lake Tracy, AS 12632",Hughesside,South Dakota,Anguilla,,Female,53.0,,2024-10-06,9608.14,482.0,,Gold,Debit Card,Married,High School,,Music,2024-02-28,,2024-10-11,,,True,
Cust_5607,Michael,Murray,peter.russell@yahoo.com,415-614-8244x460,"544 Ashley Cliff Apt. 786 Port Kristopher, LA 39511",Lynchtown,Texas,North Macedonia,,,55.0,2024-08-27,2024-09-12,4541.56,,10.0,Gold,,Divorced,Master,Teacher,Music,,Active,2024-06-20,,,True,
Cust_5608,Jessica,Jackson,kimberly.shepherd@outlook.com,284.448.7075x1891,"1823 Jenkins Mills Suite 883 South James, HI 22235",Michaelville,Arizona,Egypt,76234,,,2024-09-19,,8587.57,,,Gold,Debit Card,Single,High School,,Sports,2024-04-04,Active,2024-07-09,Congress various.,,False,2.6
Cust_5609,Maria,Alvarado,michael.richardson@outlook.com,509-305-8892,"738 Kayla Keys Suite 276 South Brian, NY 34869",Brookshaven,Louisiana,Lao People's Democratic Republic,69000,,44.0,,,9954.21,234.0,1.0,Platinum,PayPal,Married,,Engineer,Reading,2024-04-14,Active,2024-08-28,,,False,2.6
Cust_5610,Jared,Stephens,valerie.chambers@yahoo.com,+1-449-668-6307,"883 Robinson Ville Marystad, MT 29410",North Jared,Idaho,Philippines,58607,Female,70.0,,2024-05-02,7306.87,300.0,6.0,,PayPal,Divorced,,Other,,,,2024-09-29,,Cust_9151,True,
Cust_5611,Jeffrey,Bennett,megan.sanchez@yahoo.com,3127487407,"380 Benjamin Squares Woodsmouth, AS 88733",Sarahmouth,Wyoming,Singapore,90785,,,,2024-09-13,2797.56,,,Silver,Credit Card,Single,Bachelor,Doctor,Sports,,,2024-06-06,American case.,,True,1.1
Cust_5612,Anthony,Mills,nichole.page@None,+1-895-683-3138,"3097 Gregory Islands East Williamtown, IA 33657",Timothyshire,Alaska,Comoros,75643,Female,23.0,,,2208.66,488.0,10.0,,Credit Card,,High School,,Music,,Active,2024-02-27,Southern above run.,,False,2.1
Cust_5613,Patrick,Andrade,isabella.bennett@yahoo.com,(981)372-1450x4790,"288 Clark Roads Apt. 637 North Jenniferview, SC 70545",Flynnfort,South Dakota,Puerto Rico,,,,,,1041.14,147.0,,Silver,Credit Card,Married,High School,Other,Music,2024-09-11,Inactive,2024-04-08,Indeed system fight.,Cust_2124,True,
Cust_5614,Noah,Newman,john.curtis@gmail.com,827-438-3975x75880,"127 Jeremy Route North Laurieside, MP 97046",Shellyburgh,Vermont,Mozambique,,,,,2024-02-11,5495.67,208.0,,Gold,Credit Card,Single,Bachelor,Other,,,,2024-04-08,Herself hold act.,,True,2.3
Cust_5615,Brendan,Dean,bruce.willis@yahoo.com,695.885.7222,"19097 Campos Mountains Apt. 605 Andreamouth, PR 39415",Port Rebeccashire,Pennsylvania,Myanmar,15101,Female,65.0,,,4775.7,226.0,,,PayPal,Married,,Other,Reading,2024-07-27,Active,2024-10-06,Address energy.,,True,3.5
Cust_5616,Kimberly,Austin,aaron.hughes@outlook.com,001-990-585-8653x656,"5075 Dustin Throughway Jessicaport, TX 24622",East Jacob,New Hampshire,Paraguay,,,,2024-01-29,,6431.52,,12.0,Platinum,Debit Card,Single,Bachelor,,Sports,,Active,2024-08-02,Expect a quickly.,,False,
Cust_5617,Charles,Jones,christina.ortega@outlook.com,214-426-5019,"566 Stacey Brooks Apt. 072 Stevensbury, AK 97435",Lake Jennahaven,Ohio,Macao,,Male,28.0,,,6970.59,35.0,7.0,Bronze,Debit Card,Divorced,,Teacher,Music,,Inactive,2024-03-24,Time positive.,,False,
Cust_5618,Edwin,Guzman,christopher.reyes@yahoo.com,(855)403-9318,"064 Michael Heights Rojasland, AS 95848",Ramosport,Alabama,Peru,,Female,,,2024-06-27,5914.67,,,,Credit Card,Single,Master,Doctor,Sports,,,2024-02-29,Mr safe southern.,,True,4.3
Cust_5619,Vickie,Shelton,brooke.lee@None,457-675-8448x1101,"479 Stephen Well Apt. 486 Fisherhaven, FM 24710",Cohenview,New Mexico,Venezuela,15057,Female,45.0,,,4364.4,248.0,11.0,Silver,Debit Card,,High School,Other,Traveling,2024-05-31,Inactive,2024-02-24,,Cust_3361,False,3.4
Cust_5620,Jeffery,Goodwin,connor.jackson@yahoo.com,(206)275-5004x3955,"87547 Brown Throughway Apt. 697 Gabrielburgh, KY 95843",Royhaven,South Carolina,Germany,62517,Female,59.0,2024-06-22,2024-02-19,3312.18,280.0,9.0,Gold,,Divorced,Master,Other,Music,2024-03-19,Active,2024-10-11,Concern truth.,,True,2.6
Cust_5621,Jonathan,Bradshaw,david.edwards@outlook.com,(562)533-3754x33071,"35953 Sean Knoll Suite 783 North Debbie, TN 63941",Manuelfort,Minnesota,Guinea,75175,Female,,,2024-02-21,1749.06,,2.0,Platinum,Debit Card,Single,,Other,,2024-10-11,Active,2024-02-16,Cost parent fire.,Cust_1730,True,2.4
Cust_5622,Richard,Rocha,amanda.sanchez@outlook.com,225-709-7599x29772,"91802 Stephens Ramp Apt. 162 Natashafurt, TX 14769",Haynesborough,Kentucky,Chile,,Female,,2024-09-28,,1335.49,,10.0,Gold,Credit Card,Single,High School,Other,,2024-06-14,Inactive,2024-05-20,Affect radio poor.,,True,4.6
Cust_5623,Daniel,Gray,catherine.smith@outlook.com,(924)778-7900x6304,"91519 Patel Fields Suite 070 Jamesstad, AK 82572",South Kenneth,Oklahoma,Bouvet Island (Bouvetoya),,Female,,,2024-04-13,5543.95,,,,PayPal,Single,Master,,Sports,2024-01-15,Active,2024-01-18,,Cust_7890,True,3.5
Cust_5624,Michael,Fowler,danielle.rodriguez@outlook.com,001-366-759-1516x378,"410 Campbell Trail Apt. 207 Vancehaven, PA 90992",Waltersview,Connecticut,Philippines,,,33.0,,,2705.82,315.0,11.0,Platinum,PayPal,Married,,Teacher,,2024-07-22,,2024-03-14,,,False,1.9
Cust_5625,Jason,Kim,michael.young@gmail.com,900-881-8751x6505,"5053 Pearson Highway Lake Sherry, TN 42684",Tiffanyborough,Nebraska,Central African Republic,,,24.0,2024-06-02,,8598.75,,1.0,Platinum,,Single,Master,Teacher,,,,2024-06-27,Age kitchen.,Cust_1812,True,2.4
Cust_5626,Jesse,Hartman,christopher.owens@None,+1-429-428-9034,Unit 8251 Box 0013 DPO AE 66835,Peckbury,Tennessee,Vanuatu,43192,Female,67.0,2024-04-15,,392.31,,4.0,Platinum,Credit Card,,Master,Engineer,Traveling,,Active,2024-06-05,None beat hospital.,Cust_4875,False,
Cust_5627,Benjamin,Owens,jasmine.munoz@None,001-430-446-0328x0791,"24280 Chris Inlet Russellberg, AZ 79418",Mooremouth,Minnesota,Austria,30651,,60.0,,2024-03-29,1099.21,376.0,,Silver,Credit Card,,,Other,Music,,,2024-01-30,So offer player.,,True,
Cust_5628,Cindy,Zavala,joseph.morgan@outlook.com,(943)497-0332x8596,"84570 Julie Mews Keithberg, AS 28320",Wrighttown,Alabama,Kyrgyz Republic,61009,,43.0,2024-01-08,2024-01-08,1929.45,,,Gold,PayPal,Divorced,Bachelor,Teacher,,,Active,2024-10-14,Lawyer performance.,,True,2.5
Cust_5629,Michelle,Bishop,christopher.woods@gmail.com,001-886-902-9829x81954,"004 Brown Meadow Suite 131 West Lesliehaven, TN 27273",New Kellychester,Arizona,Qatar,27755,Female,66.0,2024-05-06,2024-09-15,6187.78,,,Gold,Credit Card,Single,Bachelor,Teacher,Music,,Active,2024-03-05,,,True,
Cust_5630,Rebecca,Hall,maurice.adams@gmail.com,(232)644-8036x015,"51253 Joseph Place North Michael, KY 22400",Andreatown,Arkansas,Slovakia (Slovak Republic),,Female,51.0,2024-02-26,,5335.16,,,Gold,Debit Card,Married,Bachelor,Doctor,Sports,2024-09-26,Inactive,2024-06-28,First sound wait.,Cust_1929,True,2.0
Cust_5631,Lynn,Burke,daniel.horn@None,(831)638-3289x010,"1510 Richardson Terrace Lake Kevin, OK 32636",Bradleybury,Maryland,Saint Vincent and the Grenadines,51194,Female,19.0,,2024-09-26,2311.13,232.0,6.0,Gold,Credit Card,Divorced,Master,,Sports,2024-03-28,Active,2024-07-18,,Cust_1861,True,2.1
Cust_5632,Shawn,Leblanc,erin.mcdonald@None,2732883847,"50795 Lisa Cape Suite 385 East Samanthaside, SC 73498",Lake Dianaview,Illinois,New Caledonia,05593,Male,,2024-07-23,,9750.99,16.0,,Platinum,PayPal,Divorced,Master,Teacher,Reading,,,2024-06-23,,Cust_2788,False,1.1
Cust_5633,Lisa,Contreras,kristie.larson@gmail.com,872.651.4117,"3351 Shepherd Plaza Apt. 313 Woodbury, AZ 10949",Port Kimberly,Oklahoma,Reunion,67539,,,2024-01-30,,8830.0,,,Bronze,,Single,Master,,,,Inactive,2024-01-18,Nor significant.,,True,4.3
Cust_5634,Jack,Schmidt,joshua.flores@outlook.com,9256044988,"1429 Richards Forge Jonestown, NH 67111",Kingtown,South Carolina,Greenland,,Female,35.0,,2024-09-09,3278.11,295.0,,Platinum,Debit Card,,High School,Engineer,Traveling,,Inactive,2024-08-09,,Cust_6885,True,
Cust_5635,Austin,Griffin,nicole.howard@None,498.497.6101x773,Unit 3346 Box 2157 DPO AA 99185,New Susan,West Virginia,Myanmar,93557,Male,,2024-04-18,2024-01-27,1588.48,,,Silver,Debit Card,Divorced,Bachelor,Teacher,Reading,,,2024-03-27,,,False,2.8
Cust_5636,Keith,Peterson,raymond.bean@outlook.com,5777718333,"5956 Giles Mount Apt. 458 New Jasonton, FL 23207",Lake Moniqueburgh,Illinois,Guinea,,Female,53.0,,,1723.34,328.0,7.0,Bronze,,Single,Bachelor,,Traveling,2024-05-24,Inactive,2024-07-19,,,True,
Cust_5637,Heather,Villa,john.rivas@yahoo.com,001-886-923-7110x6996,USNS Taylor FPO AP 33892,Christophermouth,Louisiana,Dominica,,Male,35.0,2024-10-12,2024-09-14,3666.58,131.0,11.0,,Debit Card,,,Engineer,Traveling,2024-05-16,Active,2024-03-11,,Cust_4747,True,
Cust_5638,Donna,Schneider,james.miller@outlook.com,001-294-976-6367x980,"64094 Moore Cove Suite 920 South Ashleymouth, KS 25519",North Samanthastad,Kentucky,United Kingdom,,Female,,2024-09-09,2024-05-02,1314.44,,,,Debit Card,,,,Sports,,Active,2024-04-30,Five candidate.,,False,
Cust_5639,Jennifer,Roman,brooke.waters@None,001-788-895-3000x3756,"0070 Robinson Key East Samuelfurt, MA 48475",Johnsonshire,New York,Bangladesh,,Female,,2024-04-11,,1485.32,244.0,,Platinum,Credit Card,Married,,Doctor,Traveling,,Active,2024-08-26,,,True,1.7
Cust_5640,Kaylee,Olson,matthew.washington@None,(639)762-4465x8655,"8108 Madison Lakes Apt. 868 East Marybury, VA 36834",Port Jamesview,Iowa,Sudan,16041,Male,,,2024-07-13,9353.36,,3.0,Platinum,PayPal,Married,Bachelor,,Traveling,2024-07-16,,2024-08-16,Front look case.,Cust_8133,False,1.8
Cust_5641,Maria,Owens,michael.logan@yahoo.com,409-288-6585x214,"9450 Peterson Meadows West Stacey, CT 85736",Port Kelsey,Kansas,Cuba,96273,,,,2024-02-17,1879.28,,8.0,,Debit Card,Single,,Other,Sports,,,2024-01-24,,,True,3.9
Cust_5642,Hayley,Ramirez,jonathan.anderson@None,875-222-0827x28494,"19264 Laurie Terrace Michelleburgh, NJ 50091",Reneeview,Nevada,Bahrain,,Male,,2024-06-07,2024-02-05,310.14,,12.0,Bronze,PayPal,Single,Master,Other,,2024-04-30,,2024-01-31,Occur box break.,Cust_5780,True,2.3
Cust_5643,David,Phillips,mary.nielsen@outlook.com,+1-722-277-9664,"233 Robertson Rue Arnoldburgh, UT 13698",Kevinburgh,Florida,Congo,47623,Male,,,2024-08-26,9231.24,111.0,1.0,Bronze,,,High School,Teacher,Reading,,,2024-05-06,How high quality.,Cust_3939,True,
Cust_5644,Kylie,Peterson,joseph.thomas@yahoo.com,(839)459-9166x690,USNS Boyd FPO AP 47464,East Melissa,Wyoming,Tonga,59782,,,,2024-02-15,8320.28,,,Bronze,PayPal,,Master,Teacher,Traveling,,,2024-03-02,Relate might stand.,,False,
Cust_5645,Lisa,Meyers,kelsey.wong@outlook.com,6467179976,"08842 Vanessa Avenue Suite 807 Derekhaven, ID 46457",Natashaberg,South Carolina,Liechtenstein,,Male,32.0,,,4297.95,,5.0,,Credit Card,Married,High School,,Music,,,2024-01-07,,,True,
Cust_5646,Christian,Schaefer,kimberly.wilson@None,327-675-1017x54692,"2314 Jamie Knolls Suite 678 New Stephanieport, MD 72482",South Judy,Nevada,Namibia,,,,,,3619.16,90.0,,Platinum,Debit Card,Married,,,,2024-03-13,,2024-08-06,,,True,2.1
Cust_5647,Terrance,Shepard,cynthia.stone@None,001-463-948-4711x37569,"85862 Kelley Haven Apt. 717 New James, AK 99298",New Karentown,Arkansas,Canada,,Female,63.0,,2024-04-28,3014.56,267.0,3.0,Bronze,Debit Card,Divorced,Bachelor,Other,,2024-08-12,Inactive,2024-06-14,,Cust_3707,True,4.5
Cust_5648,Frank,Henson,bobby.evans@gmail.com,(817)753-1165,"9387 Timothy Pass Apt. 723 Lake Jessicachester, NM 96389",Wesleybury,Tennessee,Niue,,Male,34.0,2024-06-18,,7173.34,,,Gold,PayPal,Married,Bachelor,,,2024-08-29,Inactive,2024-01-28,,,False,
Cust_5649,Jacob,Miranda,rachel.perez@yahoo.com,001-479-231-9093x135,"9827 Craig Street Suite 023 East Rogertown, NH 01217",Johnfort,Oregon,Northern Mariana Islands,,Male,35.0,2024-03-30,,5253.73,160.0,4.0,Platinum,,Divorced,,,Reading,,Inactive,2024-02-24,,,True,
Cust_5650,Scott,Sanders,veronica.lawson@yahoo.com,970-511-9138,"33868 Molina Haven Suite 176 Saraton, MD 23137",West Angelaland,Ohio,Martinique,,Male,32.0,2024-08-27,2024-06-02,7388.91,454.0,5.0,Silver,PayPal,Divorced,High School,Engineer,Music,2024-06-22,Inactive,2024-04-16,,,True,2.1
Cust_5651,Lance,Chavez,renee.morris@gmail.com,+1-928-236-1727x9215,"229 Scott Forest Suite 955 South Ashley, NV 86876",Schmittbury,Ohio,Bermuda,68662,,50.0,,2024-05-02,5423.93,344.0,,Bronze,Debit Card,,High School,Teacher,Sports,2024-05-25,Inactive,2024-01-29,Discussion about.,Cust_5239,False,
Cust_5652,Donna,Owens,brooke.lopez@outlook.com,001-922-247-1062,"270 Weaver Ville Apt. 099 Gomezhaven, SC 60342",Kelseymouth,Nevada,Ecuador,45418,Female,68.0,2024-07-10,,1552.14,,,Gold,PayPal,Divorced,Master,Teacher,,,Active,2024-03-14,,Cust_3564,False,
Cust_5653,Deanna,Brown,ashley.cardenas@yahoo.com,6763481104,"59124 Heidi Lock Lake David, CA 95151",Jonathanshire,Kentucky,Comoros,90395,Male,,2024-10-11,2024-01-31,3220.79,,1.0,Bronze,PayPal,,High School,,Traveling,,Active,2024-10-05,Campaign voice end.,Cust_8646,True,4.4
Cust_5654,Joshua,Wong,sara.nguyen@outlook.com,+1-715-578-5151x58913,Unit 4274 Box 9283 DPO AA 09902,Stephanieside,Mississippi,Colombia,57355,Female,61.0,,,3724.29,,,Platinum,Debit Card,Divorced,Master,Engineer,Sports,2024-03-20,Active,2024-06-20,Return door medical.,,True,
Cust_5655,Joshua,Pierce,erika.frye@outlook.com,001-310-633-8749x709,"0169 Elizabeth Expressway East Benjamin, NV 05453",Stephanieborough,Nevada,Trinidad and Tobago,,,29.0,2024-02-24,,3656.54,,11.0,Platinum,PayPal,Divorced,High School,Engineer,,2024-07-21,Active,2024-04-08,,,True,
Cust_5656,Kyle,Bradshaw,darryl.robertson@yahoo.com,834-598-4069x9491,"103 William Forge Apt. 742 New Javier, CO 33447",West Debraborough,Hawaii,Luxembourg,,Male,,2024-06-05,,4696.36,18.0,7.0,Silver,Credit Card,Married,Master,Other,Reading,,Active,2024-09-03,,Cust_6641,False,
Cust_5657,Jill,Chambers,heidi.black@outlook.com,(994)811-8290,"12454 Linda Throughway Suite 493 Jonathanside, PR 47861",Jonathanborough,Wisconsin,Tokelau,08585,,51.0,,,3674.52,93.0,6.0,Platinum,Credit Card,Single,Bachelor,,,2024-03-23,Inactive,2024-05-19,,Cust_9807,False,1.2
Cust_5658,Jasmine,Howard,abigail.morris@outlook.com,(321)287-4943,"1348 Tammie Mission Suite 255 Leeburgh, IA 83704",Brandonborough,Utah,Korea,83490,Male,,,,7415.72,31.0,,,PayPal,Divorced,,Doctor,Sports,2024-06-24,Active,2024-07-19,,,True,3.7
Cust_5659,Anthony,Ray,edward.berger@outlook.com,472.401.8542,"25794 Jessica Run Rosshaven, OR 28456",Elizabethmouth,Arkansas,Faroe Islands,,Male,,,2024-08-03,7659.0,,,Bronze,Debit Card,Single,,,Reading,,Active,2024-07-07,Week beat avoid.,,True,1.9
Cust_5660,Krystal,Lucero,kristen.jones@gmail.com,616.363.3938,"670 Howard Cliff Apt. 050 Kimberlyshire, HI 85395",Karenfurt,Missouri,Congo,,,46.0,2024-05-14,2024-09-09,7349.24,32.0,7.0,,,,Master,Teacher,,2024-02-08,Inactive,2024-07-11,,Cust_6891,False,
Cust_5661,Amanda,Willis,michelle.smith@yahoo.com,001-252-818-8410x10407,"51512 Smith Estates Lake Jonmouth, IL 71871",East Robertview,Massachusetts,Saint Lucia,63931,Female,44.0,,2024-05-25,942.78,47.0,4.0,Bronze,,Single,Master,Other,Reading,,Inactive,2024-04-17,,,True,
Cust_5662,Alexander,Brown,anne.bishop@outlook.com,+1-232-350-4412x9669,"97714 Cory Knolls Suite 589 North Sharon, RI 30058",Howardton,West Virginia,Dominican Republic,94650,Female,62.0,,,1563.82,,,Gold,Debit Card,Divorced,,,Traveling,,,2024-07-03,,,False,3.1
Cust_5663,David,Ferguson,joshua.lewis@None,979.385.5135x764,"11009 Derrick Rapid Lake Jasonshire, MI 48554",Port Carolyn,New Jersey,Vanuatu,,Male,64.0,,2024-03-09,3486.88,,,,PayPal,,Master,Engineer,,,,2024-04-07,,Cust_996,True,
Cust_5664,Douglas,Gonzalez,wanda.peterson@outlook.com,001-527-979-0152,USS Spencer FPO AA 13751,Valerieside,California,Guam,,,47.0,,,9863.08,47.0,8.0,Silver,,Married,Master,Other,,2024-03-13,,2024-07-11,Example most us.,Cust_4402,True,3.4
Cust_5665,Patrick,Smith,andrea.chavez@gmail.com,357-373-2190,"08060 Charles Lodge Suite 250 Sarahview, PR 33709",Taraland,New Mexico,United States Minor Outlying Islands,,Female,,,,7287.96,399.0,6.0,Silver,Credit Card,Divorced,,Doctor,Sports,,,2024-03-27,Marriage real would.,,True,
Cust_5666,Taylor,Morris,kayla.kemp@yahoo.com,+1-315-641-2590x1894,"675 Larry Pine South Erica, FM 97265",Josephview,Oregon,North Macedonia,,Male,,2024-06-17,2024-09-20,2927.4,,,Silver,,Divorced,High School,Engineer,Sports,,Inactive,2024-07-11,,Cust_1240,True,2.5
Cust_5667,Rebecca,Clarke,katelyn.brown@None,(796)812-1754,"7562 Johnson Route Suite 861 Ritafurt, NY 28386",Tiffanymouth,Arizona,Jersey,01059,Male,,2024-03-15,2024-07-16,2579.78,,,Bronze,PayPal,Divorced,Bachelor,Doctor,Reading,,Active,2024-08-01,,Cust_4060,True,1.6
Cust_5668,Anna,Wallace,jennifer.hill@None,001-847-981-5272x725,"0564 Ryan Grove Apt. 729 Lake Matthew, NC 23172",East Marieton,Maryland,Estonia,83000,Male,,,,275.16,441.0,,,Credit Card,Divorced,Master,Other,Music,,Active,2024-07-04,Wear house sing.,,True,
Cust_5669,Russell,Villarreal,stephen.browning@outlook.com,786-900-3928x8691,"3375 Sanchez Oval Apt. 961 West Jennifer, RI 97492",New Laurafort,Alabama,Tajikistan,52440,Male,40.0,2024-06-07,,5634.01,464.0,,Bronze,Credit Card,,High School,Other,,,,2024-05-15,Rich suddenly.,,True,
Cust_5670,Angela,Patel,steven.eaton@yahoo.com,001-405-607-9433x6550,"1982 Samuel Walks New Josephbury, CO 82675",Kingland,North Carolina,Sweden,20063,Male,,2024-07-11,2024-06-02,7715.14,244.0,,Gold,,,Bachelor,,Reading,,Active,2024-09-27,Result decision.,Cust_630,True,2.3
Cust_5671,Christian,Alexander,jessica.fleming@None,390.569.1786x866,"3963 Timothy Valley Jackmouth, ID 10237",Abigailport,Tennessee,Latvia,06664,Male,,2024-05-14,2024-02-06,1261.96,,,Bronze,Debit Card,Married,High School,Doctor,Reading,,Inactive,2024-03-13,Describe baby.,,False,3.9
Cust_5672,Joshua,Nolan,shannon.figueroa@gmail.com,230.646.2643x592,"000 Tammy Extension Suite 762 Flemingview, GU 25602",Nguyenmouth,Tennessee,Saint Helena,,Female,49.0,,2024-06-21,7132.58,,11.0,Gold,Debit Card,,,,Traveling,,,2024-02-10,Safe maintain.,,False,4.8
Cust_5673,Jade,Todd,jennifer.hoover@yahoo.com,260.849.8653,"4690 Sherri Heights Apt. 132 East Stephanie, CO 49464",Blackwellfurt,Arkansas,Czech Republic,98197,Male,,,2024-07-29,9480.84,,8.0,Bronze,Credit Card,Single,,Teacher,,,Inactive,2024-02-12,,,False,4.9
