CustomerID,Email,updated_phone_number,City,State,Country,Gender,Age,Updated_Joined_date,updated_last_purchase_date,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Updated_Account_creation_date,AccountStatus,LastUpdated,Updated_Referrer_Id,FeedbackRating,Domain of mail,country_code
Cust_4365,erica.larson@gmail.com,911-638-2010,Kingview,Vermont,Morocco,Female,22,23-10-2024,16-04-2024,6285.46,250,6,Platinum,Credit Card,Single,16-03-2024,Active,17-07-2024,Cust_8284,2.9,gmail.com,911
Cust_4366,amanda.morrow@outlook.com,813-884-9702-89545,Michaelport,Kentucky,Malawi,Other,20,25-04-2024,18-05-2024,4878.07,250,10,Silver,Credit Card,Married,13-07-2024,Active,13-10-2024,Cust_3802,4.2,outlook.com,813
Cust_4367,laura.watson@gmail.com,730-715-5777-1611,Jacobview,West Virginia,Colombia,Other,55,16-02-2024,14-02-2024,614.92,354,7,Gold,PayPal,Single,30-08-2024,Active,18-05-2024,Cust_5372,3.6,gmail.com,730
Cust_4368,christina.townsend@gmail.com,001-359-873-6974,Sullivanstad,Maine,Comoros,Other,44,01-09-2024,23-10-2024,1321.51,226,3,Other,Debit Card,Married,23-10-2024,Active,03-06-2024,Cust_4368,4.7,gmail.com,001
Cust_4369,manuel.randall@gmail.com,+1-366-591-5291-73222,Lindaberg,Alaska,Switzerland,Other,44,23-10-2024,12-09-2024,4750.1,264,6,Other,Debit Card,Single,14-02-2024,Active,14-05-2024,Cust_9871,2.9,gmail.com,+1
Cust_4370,lisa.newman@gmail.com,+1-903-388-5038-13362,Harrisshire,Virginia,New Zealand,Other,44,23-10-2024,24-06-2024,652.8,250,6,Bronze,Debit Card,Married,30-06-2024,Active,13-01-2024,Cust_3067,2.9,gmail.com,+1
Cust_4371,cole.jackson@outlook.com,001-325-773-4284-1090,New Mark,Nebraska,South Georgia and the South Sandwich Islands,Female,44,09-08-2024,23-10-2024,4893.26,250,3,Other,Debit Card,Other,23-10-2024,Active,16-08-2024,Cust_1097,2.9,outlook.com,001
Cust_4372,jennifer.ruiz@gmail.com,780-237-5820,East Denisetown,Nebraska,Haiti,Male,32,23-10-2024,07-08-2024,1519.54,250,6,Other,Cash,Other,23-10-2024,Active,15-04-2024,Cust_4372,2.6,gmail.com,780
Cust_4373,katelyn.montoya@gmail.com,+1-765-825-6198-0025,Jeffreybury,Idaho,Svalbard & Jan Mayen Islands,Female,44,23-10-2024,26-09-2024,2562.25,284,6,Platinum,Cash,Single,12-07-2024,Active,09-03-2024,Cust_4373,3.9,gmail.com,+1
Cust_4374,justin.riley@yahoo.com,001-492-376-5108-453,Richmondville,Georgia,Tonga,Male,44,23-10-2024,23-10-2024,8647.11,250,2,Bronze,Cash,Divorced,09-02-2024,Inactive,26-09-2024,Cust_3838,4.6,yahoo.com,001
Cust_4375,john.ferguson@yahoo.com,+1-800-736-8483-78517,North Mikayla,Alaska,Isle of Man,Female,46,15-08-2024,23-10-2024,9913.23,250,9,Gold,Cash,Divorced,23-10-2024,Active,23-09-2024,Cust_3827,4.6,yahoo.com,+1
Cust_4376,bradley.cox@yahoo.com,939-812-7969-9054,South Stephanie,Kentucky,Montenegro,Male,44,23-10-2024,23-10-2024,7696.84,250,5,Other,Credit Card,Married,29-02-2024,Active,31-07-2024,Cust_8605,2.9,yahoo.com,939
Cust_4377,monica.wang@yahoo.com,247-276-5017-71974,Gamblefort,Virginia,Slovakia (Slovak Republic),Female,68,23-10-2024,13-10-2024,6549.38,2,6,Other,Debit Card,Married,22-09-2024,Active,18-05-2024,Cust_7682,1.4,yahoo.com,247
Cust_4378,heather.wheeler@gmail.com,609-249-7722-788,Mcdanielton,South Carolina,Netherlands,Other,34,27-09-2024,23-10-2024,3074.38,254,6,Silver,Credit Card,Other,23-10-2024,Active,18-07-2024,Cust_4378,3.7,gmail.com,609
Cust_4379,megan.chan@outlook.com,+1-609-224-7977-366,North Bryan,Wisconsin,Timor-Leste,Other,44,23-01-2024,31-07-2024,1586.01,250,6,Bronze,Credit Card,Other,02-04-2024,Active,07-02-2024,Cust_8287,2.9,outlook.com,+1
Cust_4380,james.johnson@gmail.com,+1-350-390-9012-272,Weavershire,Indiana,Burkina Faso,Female,44,17-05-2024,23-10-2024,5989.16,496,7,Silver,PayPal,Other,10-09-2024,Inactive,13-03-2024,Cust_4380,2.9,gmail.com,+1
Cust_4381,travis.evans@gmail.com,899-594-2071,Masonland,Florida,Sierra Leone,Other,44,23-10-2024,29-01-2024,4622.89,250,11,Gold,Credit Card,Married,20-07-2024,Active,17-08-2024,Cust_1060,2.9,gmail.com,899
Cust_4382,timothy.valencia@gmail.com,848-671-4005-348,West Annaton,Alabama,Costa Rica,Female,44,23-10-2024,03-06-2024,2564.46,289,6,Gold,Debit Card,Single,29-04-2024,Active,17-06-2024,Cust_9954,1.2,gmail.com,848
Cust_4383,noah.parks@gmail.com,487-395-7667-154,Walkerburgh,Pennsylvania,Malawi,Other,44,11-04-2024,28-06-2024,8641.16,250,6,Other,Cash,Other,23-10-2024,Inactive,17-07-2024,Cust_1956,2.9,gmail.com,487
Cust_4384,abigail.khan@yahoo.com,+1-507-620-7047-46573,North William,Vermont,Nigeria,Male,69,20-04-2024,30-07-2024,9624.25,250,7,Platinum,PayPal,Other,10-01-2024,Active,21-09-2024,Cust_4384,2.9,yahoo.com,+1
Cust_4385,louis.ferrell@gmail.com,603-715-9324-545,East Gabrielburgh,Texas,Samoa,Other,44,23-10-2024,11-01-2024,3460.24,250,6,Other,PayPal,Single,19-08-2024,Active,03-03-2024,Cust_8281,2.4,gmail.com,603
Cust_4386,brittney.johnson@gmail.com,595-389-5746,Erikachester,Kansas,Hong Kong,Other,44,23-10-2024,23-10-2024,6740.15,250,4,Platinum,PayPal,Other,23-01-2024,Inactive,02-09-2024,Cust_4386,2.9,gmail.com,595
Cust_4387,alicia.brooks@outlook.com,345-765-4966,Joshuachester,Arizona,Tanzania,Other,35,25-02-2024,21-09-2024,9970.94,250,8,Other,PayPal,Single,23-10-2024,Active,22-05-2024,Cust_4378,3.9,outlook.com,345
Cust_4388,cassandra.jones@yahoo.com,758-565-6040-28729,North Richard,Georgia,Bulgaria,Female,59,23-10-2024,18-01-2024,8301.43,373,6,Bronze,Debit Card,Divorced,23-10-2024,Active,28-09-2024,Cust_88,4.7,yahoo.com,758
Cust_4389,michelle.morgan@gmail.com,728-531-2881,Paulview,Oregon,Azerbaijan,Female,44,09-01-2024,23-10-2024,7056.97,250,6,Bronze,Credit Card,Single,23-10-2024,Active,19-06-2024,Cust_4389,3.9,gmail.com,728
Cust_4390,sierra.carroll@outlook.com,001-767-842-4936-1059,North Ericville,Washington,Ethiopia,Female,44,23-10-2024,23-10-2024,1027.64,362,6,Silver,Debit Card,Other,23-10-2024,Inactive,01-09-2024,Cust_4390,1.5,outlook.com,001
Cust_4391,arthur.white@yahoo.com,596-276-1716-7477,Jordanview,Maine,Chad,Female,27,23-10-2024,23-10-2024,5982.02,250,6,Platinum,Cash,Other,17-04-2024,Active,15-01-2024,Cust_5407,1.4,yahoo.com,596
Cust_4392,lori.mack@outlook.com,429-516-4919-117,Port Davidland,Alabama,Bulgaria,Male,44,23-10-2024,20-09-2024,1503.74,250,6,Platinum,Debit Card,Married,11-06-2024,Active,13-04-2024,Cust_4392,3.4,outlook.com,429
Cust_4393,robert.reilly@outlook.com,436-614-0643-070,Danielland,Alabama,Liechtenstein,Female,44,23-10-2024,23-10-2024,6911.34,273,9,Silver,Credit Card,Married,14-02-2024,Active,18-06-2024,Cust_7092,3.6,outlook.com,436
Cust_4394,tanya.miller@gmail.com,959-681-9606-810,Wrightfort,Florida,Luxembourg,Other,44,13-04-2024,23-10-2024,6478.89,421,12,Other,PayPal,Married,01-01-2024,Active,08-02-2024,Cust_4394,3.9,gmail.com,959
Cust_4395,shannon.vargas@yahoo.com,001-458-276-6206-911,Schroederfort,Minnesota,Monaco,Female,44,23-10-2024,23-10-2024,6682.92,67,6,Bronze,Credit Card,Single,23-10-2024,Active,02-01-2024,Cust_8122,4.6,yahoo.com,001
Cust_4396,rachel.wilson@outlook.com,001-929-702-3445-37849,Ramireztown,North Carolina,Netherlands Antilles,Male,49,21-08-2024,23-10-2024,9951.14,355,6,Gold,PayPal,Single,23-10-2024,Active,10-08-2024,Cust_4396,2.9,outlook.com,001
Cust_4397,jessica.lynch@outlook.com,604-637-5397-8035,East Mistyville,Oregon,Chile,Other,57,23-10-2024,23-10-2024,9151.24,250,8,Bronze,Debit Card,Married,23-10-2024,Active,14-07-2024,Cust_4397,1,outlook.com,604
Cust_4398,scott.burns@yahoo.com,+1-893-744-6073-1987,East Peterborough,North Dakota,Bermuda,Other,22,13-10-2024,23-08-2024,1653.13,395,8,Platinum,Credit Card,Divorced,23-10-2024,Inactive,27-03-2024,Cust_6207,2.6,yahoo.com,+1
Cust_4399,brenda.page@gmail.com,762-207-7460-3809,South Melissafort,New Mexico,Svalbard & Jan Mayen Islands,Other,19,23-10-2024,23-10-2024,7258.35,250,6,Silver,Cash,Married,23-10-2024,Active,09-05-2024,Cust_2211,2,gmail.com,762
Cust_4400,dana.smith@outlook.com,909-593-1165,Seanside,Kansas,Ecuador,Male,52,10-03-2024,23-10-2024,6798.62,499,4,Gold,Credit Card,Other,23-10-2024,Active,24-01-2024,Cust_1726,2.9,outlook.com,909
Cust_4401,sherry.perkins@gmail.com,225-761-1312-6695,Franklinhaven,Alabama,Dominican Republic,Male,52,18-02-2024,23-10-2024,5637.42,145,3,Gold,Credit Card,Married,04-02-2024,Active,17-01-2024,Cust_4659,2.9,gmail.com,225
Cust_4402,dorothy.smith@yahoo.com,001-918-309-5211,West Jennymouth,Virginia,Swaziland,Male,44,02-02-2024,08-01-2024,3753.48,250,8,Bronze,Cash,Divorced,14-07-2024,Active,16-01-2024,Cust_4402,2.8,yahoo.com,001
Cust_4403,sarah.thompson@yahoo.com,001-459-857-2194-130,Lake Angelaside,Arizona,Turks and Caicos Islands,Male,41,23-10-2024,01-04-2024,3759.24,483,10,Platinum,PayPal,Single,13-02-2024,Active,27-06-2024,Cust_4403,2.9,yahoo.com,001
Cust_4404,deborah.lester@yahoo.com,461-462-3343-156,Lake David,Minnesota,Malawi,Male,44,05-01-2024,07-02-2024,974.42,250,7,Gold,Cash,Single,16-02-2024,Active,09-05-2024,Cust_2296,2.9,yahoo.com,461
Cust_4405,martha.patterson@yahoo.com,786-868-3732-6435,Port Robertfurt,Washington,United Kingdom,Other,68,09-07-2024,23-10-2024,551.47,250,10,Bronze,Cash,Divorced,23-10-2024,Active,19-05-2024,Cust_916,1.5,yahoo.com,786
Cust_4406,lisa.watkins@gmail.com,794-667-8657,Clarenceburgh,Maryland,Kuwait,Other,44,27-03-2024,23-10-2024,102.77,250,12,Silver,Cash,Married,20-07-2024,Active,25-04-2024,Cust_4035,3.5,gmail.com,794
Cust_4407,jason.nunez@gmail.com,+1-635-953-0192-14147,Emilymouth,Rhode Island,Nicaragua,Male,44,13-08-2024,23-08-2024,1061.57,66,2,Gold,Credit Card,Other,23-10-2024,Active,15-09-2024,Cust_1543,1.5,gmail.com,+1
Cust_4408,chelsea.shields@yahoo.com,001-682-647-0283-68458,South Dustinbury,Louisiana,Armenia,Female,44,06-01-2024,09-05-2024,7938.73,250,6,Gold,Debit Card,Other,23-10-2024,Active,26-04-2024,Cust_5656,2.9,yahoo.com,001
Cust_4409,lauren.schultz@gmail.com,892-289-2961-86629,Michaelview,Tennessee,Romania,Male,41,12-04-2024,23-10-2024,8211.75,315,10,Bronze,PayPal,Single,23-10-2024,Active,03-08-2024,Cust_6765,2.9,gmail.com,892
Cust_4410,roberto.wilson@outlook.com,518-762-5130,Port Lauraton,Minnesota,Malawi,Female,44,21-05-2024,20-05-2024,906.87,143,6,Silver,Credit Card,Married,30-05-2024,Active,20-09-2024,Cust_4410,2.9,outlook.com,518
Cust_4411,casey.house@gmail.com,+1-414-822-2819,Ellisport,Tennessee,Bosnia and Herzegovina,Female,67,23-10-2024,23-10-2024,6450.41,250,7,Other,Credit Card,Divorced,23-10-2024,Active,04-06-2024,Cust_4411,3.4,gmail.com,+1
Cust_4412,bryan.jimenez@yahoo.com,966-365-0836-07847,Lewisfort,New Jersey,France,Male,44,23-10-2024,11-09-2024,9672.79,250,4,Silver,Debit Card,Other,23-10-2024,Active,07-01-2024,Cust_3233,4.7,yahoo.com,966
Cust_4413,monica.bailey@outlook.com,954-377-6308,Davidstad,Pennsylvania,Bosnia and Herzegovina,Female,44,23-10-2024,27-01-2024,1343.36,250,6,Bronze,PayPal,Divorced,23-10-2024,Active,03-09-2024,Cust_4413,2.9,outlook.com,954
Cust_4414,kelly.garcia@gmail.com,317-326-8957-56320,Garciaview,Connecticut,Tonga,Other,40,25-03-2024,23-10-2024,3381.95,250,1,Gold,Credit Card,Married,05-02-2024,Active,09-04-2024,Cust_4414,2.9,gmail.com,317
Cust_4415,thomas.mcknight@gmail.com,519-488-8597,North Zacharyberg,South Carolina,French Southern Territories,Male,44,29-05-2024,08-01-2024,6652.39,250,1,Gold,PayPal,Other,27-03-2024,Active,06-08-2024,Cust_7687,4.2,gmail.com,519
Cust_4416,angela.soto@gmail.com,795-732-4908-891,East Robert,Georgia,Venezuela,Female,44,05-05-2024,21-07-2024,1029.75,250,6,Gold,Credit Card,Other,23-10-2024,Active,02-09-2024,Cust_604,4,gmail.com,795
Cust_4417,daniel.robinson@gmail.com,739-541-8633-219,Moorefurt,Arkansas,Palau,Male,42,23-10-2024,23-10-2024,9800.11,42,6,Silver,Credit Card,Divorced,23-10-2024,Inactive,09-01-2024,Cust_4417,2.4,gmail.com,739
Cust_4418,carla.washington@gmail.com,+1-727-677-3292-8448,Lake Shannon,Nebraska,Sudan,Male,34,23-10-2024,08-02-2024,4566.36,250,6,Other,Cash,Divorced,23-10-2024,Active,04-04-2024,Cust_1059,2.9,gmail.com,+1
Cust_4419,carmen.ray@gmail.com,+1-777-340-1834-589,Fitzgeraldport,Minnesota,Russian Federation,Male,44,17-09-2024,23-10-2024,1329.06,453,4,Silver,Debit Card,Divorced,09-09-2024,Active,05-06-2024,Cust_5780,2.8,gmail.com,+1
Cust_4420,alexander.rogers@outlook.com,814-935-6119,Shauntown,Rhode Island,Czech Republic,Other,26,23-10-2024,23-10-2024,9011.46,264,3,Other,Debit Card,Single,23-10-2024,Active,04-10-2024,Cust_4292,4.2,outlook.com,814
Cust_4421,michael.molina@gmail.com,891-492-2220-7821,Donaldfurt,Iowa,French Southern Territories,Male,37,19-05-2024,25-04-2024,8596.76,250,6,Gold,Debit Card,Divorced,25-01-2024,Active,14-02-2024,Cust_4421,1.9,gmail.com,891
Cust_4422,melinda.higgins@yahoo.com,768-790-7464-810,Michaelfurt,Texas,Russian Federation,Male,44,25-04-2024,23-09-2024,6969.41,273,6,Other,Credit Card,Other,13-08-2024,Active,25-02-2024,Cust_5232,2.8,yahoo.com,768
Cust_4423,anthony.arnold@gmail.com,717-799-7808,Nguyenton,Oklahoma,Tokelau,Female,44,22-03-2024,25-08-2024,8848.12,364,6,Other,Cash,Other,23-10-2024,Active,02-09-2024,Cust_8223,2.9,gmail.com,717
Cust_4424,jasmine.jones@gmail.com,857-396-3028-308,Valerieshire,Oregon,Antarctica (the territory South of 60 deg S),Male,63,23-10-2024,23-10-2024,6476.67,250,6,Gold,Credit Card,Single,12-04-2024,Inactive,12-02-2024,Cust_4424,4.4,gmail.com,857
Cust_4425,raymond.vasquez@gmail.com,001-519-746-0586,Jeremyville,Kentucky,Yemen,Female,44,23-10-2024,17-05-2024,1820.49,250,8,Other,Credit Card,Other,23-10-2024,Active,23-04-2024,Cust_6385,2.9,gmail.com,001
Cust_4426,donald.rice@gmail.com,629-741-0338,Goodmanfort,Arizona,Luxembourg,Female,31,23-10-2024,28-06-2024,5386.15,459,6,Silver,PayPal,Married,23-10-2024,Active,06-08-2024,Cust_4426,3.2,gmail.com,629
Cust_4427,catherine.weiss@outlook.com,955-280-3136-44342,West Wayne,Colorado,Kyrgyz Republic,Female,44,23-06-2024,23-10-2024,7421.36,250,5,Gold,PayPal,Other,20-05-2024,Inactive,13-02-2024,Cust_254,2.9,outlook.com,955
Cust_4428,catherine.mclaughlin@gmail.com,430-674-1656,Williamsbury,Maine,Saudi Arabia,Other,40,23-10-2024,23-10-2024,679.53,250,9,Silver,Credit Card,Married,23-10-2024,Inactive,10-09-2024,Cust_4428,2.9,gmail.com,430
Cust_4429,jeremy.goodman@yahoo.com,433-332-5500,Port Herbertchester,Colorado,Togo,Female,44,23-10-2024,12-06-2024,8034.24,207,6,Other,Debit Card,Other,12-08-2024,Active,27-06-2024,Cust_4429,2.9,yahoo.com,433
Cust_4430,eduardo.richmond@gmail.com,423-961-4966-9175,South Lisa,Indiana,Christmas Island,Other,44,23-10-2024,23-10-2024,4840.59,353,3,Other,Credit Card,Single,05-07-2024,Inactive,12-09-2024,Cust_735,3.2,gmail.com,423
Cust_4431,stacy.anderson@yahoo.com,001-206-426-7665-933,West Katherinebury,Colorado,Micronesia,Male,56,23-10-2024,23-10-2024,1825.2,299,6,Platinum,Credit Card,Single,23-10-2024,Inactive,03-06-2024,Cust_8677,2.9,yahoo.com,001
Cust_4432,katherine.brock@gmail.com,+1-606-702-3823-353,Jamesside,Georgia,Mauritania,Other,44,24-04-2024,11-09-2024,3550.99,255,7,Gold,Credit Card,Single,03-03-2024,Active,25-06-2024,Cust_4432,4.9,gmail.com,+1
Cust_4433,angelica.arnold@yahoo.com,001-599-262-7211-7694,Lake Alex,Wisconsin,Chile,Male,41,23-10-2024,28-08-2024,2916.88,137,9,Silver,Debit Card,Other,23-10-2024,Inactive,05-09-2024,Cust_4433,2.5,yahoo.com,001
Cust_4434,sarah.mays@yahoo.com,+1-418-597-2153-3184,South Benjaminfort,Louisiana,Slovakia (Slovak Republic),Other,44,23-10-2024,12-04-2024,5386.55,250,9,Platinum,Credit Card,Married,11-01-2024,Inactive,11-01-2024,Cust_4434,4.3,yahoo.com,+1
Cust_4435,nicholas.bass@outlook.com,516-495-1965-529,Darrylbury,Alabama,Mongolia,Male,44,23-10-2024,03-10-2024,9115.71,222,12,Bronze,Debit Card,Divorced,23-10-2024,Inactive,17-08-2024,Cust_82,2.9,outlook.com,516
Cust_4436,christine.wyatt@outlook.com,298-866-4273,South Christina,New Jersey,Philippines,Female,44,08-09-2024,23-10-2024,1449.63,83,6,Silver,Debit Card,Divorced,23-10-2024,Active,03-02-2024,Cust_6155,2.9,outlook.com,298
Cust_4437,alyssa.alvarado@gmail.com,+1-628-806-0076-29454,North Jessicafort,South Dakota,Guam,Female,52,02-05-2024,21-06-2024,6919.96,457,6,Platinum,Credit Card,Divorced,23-10-2024,Inactive,16-01-2024,Cust_6962,2.9,gmail.com,+1
Cust_4438,danielle.jackson@gmail.com,745-867-5884,Huntmouth,New Mexico,Burkina Faso,Male,21,23-10-2024,23-10-2024,4185.58,250,6,Gold,Cash,Married,17-06-2024,Active,25-02-2024,Cust_8937,3,gmail.com,745
Cust_4439,brian.clark@yahoo.com,+1-516-273-1860,Lake Rebecca,Florida,Greece,Other,28,23-10-2024,12-07-2024,1020.16,250,12,Gold,Cash,Other,28-08-2024,Inactive,15-04-2024,Cust_3900,3.5,yahoo.com,+1
Cust_4440,christian.ware@gmail.com,261-845-4642-34773,Manuelview,Massachusetts,Haiti,Female,44,23-10-2024,23-10-2024,3211.88,250,1,Silver,Cash,Single,23-10-2024,Active,07-05-2024,Cust_7943,2.3,gmail.com,261
Cust_4441,david.odonnell@yahoo.com,694-205-6994-4379,Lake Christopherport,Wyoming,United States of America,Male,44,23-10-2024,27-02-2024,1406.42,250,6,Gold,PayPal,Other,23-10-2024,Active,15-03-2024,Cust_4441,2.3,yahoo.com,694
Cust_4442,nathaniel.gallagher@outlook.com,001-347-317-7760-318,Teresaburgh,Wyoming,Mozambique,Other,41,21-06-2024,23-10-2024,1218.87,250,6,Silver,Debit Card,Divorced,23-10-2024,Inactive,13-03-2024,Cust_6305,2.9,outlook.com,001
Cust_4443,melissa.daniels@gmail.com,820-675-9589,Jacobbury,Louisiana,Saint Barthelemy,Female,69,23-10-2024,16-05-2024,425.48,371,6,Silver,PayPal,Other,23-10-2024,Active,22-05-2024,Cust_4443,2.9,gmail.com,820
Cust_4444,daniel.guerrero@gmail.com,247-206-8185,Morrisfurt,Texas,Thailand,Male,19,20-07-2024,03-10-2024,5606.06,329,6,Gold,Credit Card,Single,23-10-2024,Active,11-04-2024,Cust_8012,2.9,gmail.com,247
Cust_4445,jesus.marks@gmail.com,864-396-5024,Williamsland,Hawaii,Maldives,Male,44,10-02-2024,23-10-2024,3362.14,216,6,Other,Debit Card,Divorced,23-10-2024,Active,23-05-2024,Cust_8112,2.9,gmail.com,864
Cust_4446,kevin.george@outlook.com,857-507-9784-17621,Lake Edgar,Louisiana,Seychelles,Female,50,23-10-2024,23-10-2024,6811.95,86,4,Other,Cash,Other,02-05-2024,Inactive,27-03-2024,Cust_4446,2.9,outlook.com,857
Cust_4447,jennifer.sanchez@gmail.com,675-833-0675,Angelafort,Mississippi,Suriname,Other,39,23-10-2024,08-08-2024,4464.37,250,3,Platinum,Credit Card,Divorced,25-08-2024,Active,25-07-2024,Cust_8136,1.1,gmail.com,675
Cust_4448,christian.garcia@gmail.com,001-734-880-5952,Courtneyfort,Nevada,Guatemala,Other,36,06-08-2024,23-10-2024,3693.69,110,6,Platinum,Cash,Divorced,03-10-2024,Inactive,24-04-2024,Cust_452,1.7,gmail.com,001
Cust_4449,john.marquez@outlook.com,262-740-1484,Mcdonaldton,Virginia,Vietnam,Other,44,02-05-2024,04-04-2024,972.9,131,6,Gold,Cash,Married,09-01-2024,Active,04-09-2024,Cust_4209,2.9,outlook.com,262
Cust_4450,joanne.norris@yahoo.com,849-673-3133-5745,West Thomas,Colorado,Cameroon,Female,67,23-10-2024,23-08-2024,7385.43,250,6,Other,Debit Card,Divorced,23-10-2024,Active,21-06-2024,Cust_871,2.9,yahoo.com,849
Cust_4451,charles.harrison@outlook.com,001-512-981-6492-5315,New Lorraine,Hawaii,Luxembourg,Other,44,23-10-2024,23-07-2024,9155.69,153,6,Other,PayPal,Married,16-04-2024,Active,29-02-2024,Cust_6263,4,outlook.com,001
Cust_4452,donna.jacobson@outlook.com,886-647-7031-68203,Lake Melindaside,Idaho,Kazakhstan,Male,27,23-10-2024,10-01-2024,4170.43,250,6,Silver,Credit Card,Other,23-10-2024,Active,10-10-2024,Cust_5906,3.6,outlook.com,886
Cust_4453,gabriella.pierce@gmail.com,001-534-676-0032,Davisville,Alabama,South Georgia and the South Sandwich Islands,Other,66,07-10-2024,08-08-2024,3170.29,250,6,Other,Credit Card,Married,23-10-2024,Inactive,26-02-2024,Cust_4453,2.9,gmail.com,001
Cust_4454,david.hanson@yahoo.com,384-402-5050,East Ashleyside,California,Venezuela,Female,44,25-08-2024,28-05-2024,9165.2,250,10,Platinum,PayPal,Single,23-10-2024,Inactive,30-09-2024,Cust_6082,2.9,yahoo.com,384
Cust_4455,jeffrey.johnson@outlook.com,885-281-7448,East Tammy,Indiana,Guyana,Other,44,23-10-2024,23-10-2024,7034.28,250,9,Other,PayPal,Single,29-01-2024,Active,02-02-2024,Cust_6845,4.3,outlook.com,885
Cust_4456,kayla.carter@yahoo.com,977-942-5896,Zavalabury,Wyoming,Armenia,Other,44,23-10-2024,23-10-2024,7680.68,250,6,Bronze,Credit Card,Other,23-10-2024,Active,07-07-2024,Cust_5667,2.9,yahoo.com,977
Cust_4457,john.kirby@gmail.com,001-335-964-1425-3760,Richardborough,Ohio,Brunei Darussalam,Other,44,15-01-2024,06-10-2024,7152.55,264,2,Bronze,Credit Card,Divorced,23-10-2024,Active,09-09-2024,Cust_4457,2.9,gmail.com,001
Cust_4458,elizabeth.briggs@outlook.com,789-918-5617-82768,Williamschester,Maine,French Guiana,Female,37,19-08-2024,23-10-2024,9329.84,250,6,Bronze,Credit Card,Other,23-10-2024,Inactive,08-08-2024,Cust_4458,2.9,outlook.com,789
Cust_4459,jeffrey.walter@gmail.com,748-804-9536-9958,Ericchester,New Mexico,Argentina,Female,44,08-01-2024,22-06-2024,7053.65,250,6,Bronze,Debit Card,Married,03-03-2024,Active,02-09-2024,Cust_4459,3.1,gmail.com,748
Cust_4460,denise.fletcher@gmail.com,372-519-7613,North Marc,New Jersey,Romania,Female,42,23-10-2024,23-10-2024,1070.54,250,6,Other,Credit Card,Single,29-03-2024,Active,28-05-2024,Cust_4460,3.3,gmail.com,372
Cust_4461,jennifer.young@gmail.com,001-249-898-0554-5139,West Kellyview,Mississippi,Belarus,Other,44,23-10-2024,21-01-2024,3794.65,194,4,Other,Cash,Single,23-10-2024,Active,18-05-2024,Cust_4461,1.4,gmail.com,001
Cust_4462,jason.morales@yahoo.com,577-923-2526-7459,Obrienton,Virginia,France,Male,44,28-04-2024,23-10-2024,6860.26,250,6,Platinum,Cash,Married,23-10-2024,Inactive,20-06-2024,Cust_4462,4.7,yahoo.com,577
Cust_4463,jeremy.thomas@yahoo.com,562-886-7222,Fischerville,Minnesota,India,Male,44,23-10-2024,08-06-2024,2623.7,365,6,Silver,PayPal,Divorced,17-08-2024,Active,20-03-2024,Cust_9171,2.9,yahoo.com,562
Cust_4464,jeff.ashley@yahoo.com,636-315-1469-749,South Douglasstad,Nevada,Vanuatu,Other,42,23-10-2024,31-05-2024,3870.52,250,8,Other,Credit Card,Other,23-10-2024,Inactive,08-02-2024,Cust_4464,4.6,yahoo.com,636
Cust_4465,robert.allison@outlook.com,493-327-6269,Lake Carrie,Texas,Mexico,Other,33,23-10-2024,23-10-2024,3627.94,498,6,Gold,Credit Card,Married,23-10-2024,Active,29-09-2024,Cust_4465,2.9,outlook.com,493
Cust_4466,nancy.bates@gmail.com,260-569-7230,Robertsontown,Iowa,Slovenia,Other,44,13-10-2024,18-02-2024,3686.1,203,6,Bronze,PayPal,Divorced,23-10-2024,Active,05-02-2024,Cust_1923,2.2,gmail.com,260
Cust_4467,carol.rios@gmail.com,409-921-5508,Ashleyborough,Nevada,Angola,Female,33,23-10-2024,23-10-2024,7218.76,426,6,Gold,Cash,Married,12-04-2024,Inactive,30-09-2024,Cust_4467,3.4,gmail.com,409
Cust_4468,alyssa.pierce@outlook.com,976-629-2612-820,Stephensview,Kentucky,Barbados,Male,58,23-10-2024,14-09-2024,7397.17,50,6,Bronze,Credit Card,Married,12-09-2024,Active,15-05-2024,Cust_4468,2.9,outlook.com,976
Cust_4469,courtney.gamble@outlook.com,429-549-3686-18446,Maryview,New Hampshire,Vietnam,Female,59,03-05-2024,24-09-2024,4908.71,384,6,Silver,Cash,Other,23-10-2024,Active,15-01-2024,Cust_9614,4.3,outlook.com,429
Cust_4470,michael.landry@gmail.com,324-779-5709-27674,New Adriana,Maryland,Pitcairn Islands,Other,59,29-01-2024,23-10-2024,805.57,250,6,Silver,Credit Card,Divorced,23-10-2024,Active,30-01-2024,Cust_4470,2.4,gmail.com,324
Cust_4471,carolyn.sparks@gmail.com,774-227-4529,South Thomas,Nebraska,Christmas Island,Male,43,23-10-2024,23-10-2024,2611.06,34,2,Bronze,Credit Card,Other,11-07-2024,Active,15-08-2024,Cust_4471,1.8,gmail.com,774
Cust_4472,david.thomas@gmail.com,001-874-441-6387-9083,New Gregory,South Carolina,Turks and Caicos Islands,Female,61,23-10-2024,23-10-2024,4405.11,250,6,Other,PayPal,Other,15-04-2024,Active,17-02-2024,Cust_3757,2.9,gmail.com,001
